noteId,noteAuthorParticipantId_x,createdAtMillis_x,tweetId,classification,summary,timestampMillisOfFirstNonNMRStatus,firstNonNMRStatus,found_keywords
1691179716114301016,B00575AB6868DC4179563A3048E0FB280BC55F9F72F6FF05524F6C146BF720C4,1692043639575,1691159362624987137,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Article VI, Paragraph 2 of the Constitution, usually referred to as the Supremacy Clause, provides that Federal law supersede state laws and Federal officials have immunity from the state criminal law when carrying out their duties.    https://constitutioncenter.org/the-constitution/articles/article-vi/clauses/31    https://biotech.law.lsu.edu/map/LiabilityofaFederalOfficerunderStateLaw.html",1692099749258.0,CURRENTLY_RATED_HELPFUL,"['constitution', 'federal', 'law', 'state']"
1823637461177917626,8CA028971C5949847017650A85F7EB06B3AB7CDDFE4D4B40D4B7F3A9A9840BC3,1723624026947,1823466208538083463,MISINFORMED_OR_POTENTIALLY_MISLEADING,NNN. The man expressed a personal anecdote about his conversations w/Arab Americans in Michigan and their perception of VP Harris + the Democratic Party.     The “added context” is unnecessary + misses that this community of voters could be decisive in an important swing state.     https://www.economist.com/united-states/2024/08/13/can-kamala-harris-win-michigan-without-arab-american-voters,,,"['Harris', 'party', 'state']"
1798408714929483886,64AC535CEB18F271E9C674BDEF29D4FBE400DA8249DC1B883A179A7BCF329464,1717609025115,1798388027666145675,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Here is what Bryon Donalds was quoted as saying:    “You see, during Jim Crow, the Black family was together. During Jim Crow, more Black people were not just conservative — Black people have always been conservative-minded — but more people voted conservatively,” Donalds said.    https://thehill.com/homenews/house/4705247-byron-donalds-suggests-black-families-stronger-under-jim-crow/ ",,,['conservative']
1719445443669594254,477074D5011386A0A5F941401C3DDCCCA4C5EC0A336CAF7B0E1D993B028CC038,1698782714180,1719067203813732542,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Die Angaben im Artikel sind falsch: Bereits einen Tag vor dem angegebenen Datum (23. Oktober) waren weit mehr Opfer namentlich aufgeführt (419 statt 339 Zivilisten, inzwischen 657 ).    https://web.archive.org/web/20231022180928/http://www.haaretz.com/israel-news/2023-10-19/ty-article-magazine/israels-dead-the-names-of-those-killed-in-hamas-massacres-and-the-israel-hamas-war/0000018b-325c-d450-a3af-7b5cf0210000    Außerdem kann der Anteil der Zivilisten insgesamt höher als bei den dort Genannten sein.",,,"['Hamas', 'Israel']"
1793027929116488098,4882C3C3E0644EE7E089E2EAF1BBDDB86D1B7C051CBB89A5592672D0FC51B0A7,1716326145809,1792965335588499897,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Hogan made a commitment to uphold Maryland abortion law, not a commitment to always and at every opportunity expand access.  The bill in question would have allowed midwives and physician's assistants to perform abortions adding increased risk to patients with complications.     https://www.cbsnews.com/news/maryland-larry-hogan-veto-abortion-access-bill/",,,"['law', 'veto']"
1819101270122041769,73AF46BEA2885AF95DC0F4905C6A5485FA1E1206EF4C985CC2F3A5E3D27A4729,1722542514724,1819068745983181173,MISINFORMED_OR_POTENTIALLY_MISLEADING,Keir Starmer DOES have a mandate decided by a democratic General Election. In fact Keir Starmer secured the largest Government majority in over 25 years.      https://www.theguardian.com/politics/ng-interactive/2024/jul/05/eleven-charts-that-show-how-labour-won-by-a-landslide,,,"['election', 'mandate', 'starmer']"
1730246986119413999,B2BC3BCEDB2231C28A299EBA3A6B76B3C5A9153A9C7B037043B348369BB6AB10,1701358002582,1729988853400773038,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is presenting a false claim as a fact. There is evidence to support the fact that the $40k were associated with a loan between brothers.   https://www.cnn.com/2023/10/31/politics/fact-check-evidence-supports-democrats-case-that-joe-biden-made-a-personal-loan-to-his-brother/index.html,,,['biden']
1828044283078701192,52D42118D4B4D439E8ABCAE4439D53E8CE29E3AB631918EB6465842D20ABA354,1724674695162,1828040369931485380,MISINFORMED_OR_POTENTIALLY_MISLEADING,Donald Trump has stated numerous times he does not support a nationwide abortion ban. Nor is he involved with or supports Project 2025.     https://www.npr.org/2024/04/08/1243363396/trump-abortion    https://www.usatoday.com/story/news/factcheck/2024/07/10/trump-project-2025-heritage-foundation-fact-check/74340278007/  ,,,['Trump']
1795074590923686194,2FBCBE210C0660A2AC72AE117383D2B5A83B87AC3EB801EA1DF7F19F01441F2C,1716814108008,1794944655072919820,MISINFORMED_OR_POTENTIALLY_MISLEADING,Sperm extraction for In vitro fertilization involves removing a small sperm containing tube from each testicle through a small incision by a doctor.    https://healthcare.utah.edu/fertility/treatments/tese,,,['healthcare']
1733826476032614765,D597FCDD902719938F307F40E50E1855390739C44ACEC157171AA5A077CC727E,1702211419486,1733576799974576334,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Luego de que se surgieran videos de lo que Israel ha llamado una rendición en masa por parte de terroristas de Hamas, cuentas han lanzado lo que parece ser una campaña conspiracionista para desacreditar la noticia, argumentando que fue actuado sin tener fuente alguna.    https://www.timesofisrael.com/idf-chief-hamas-rule-in-gaza-faltering-leaked-video-shows-apparent-gunmen-surrender/amp/    https://m.jpost.com/israel-news/defense-news/article-777106    https://t.co/zM7sL3ykBT    https://t.co/fHqvQdEPut",,,"['Hamas', 'Israel']"
1674038050920226816,A2A15B417BE066B5263DB58A91D7A16FA30AF34C4E7660392B3262BEC476BABF,1687956748119,1673780363766771712,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The Vice-President doesn't have the power to name judges, whether their skin contains large amounts of melanin or not.     Source: the US Constitution. ",1688793029917.0,CURRENTLY_RATED_NOT_HELPFUL,"['constitution', 'power', 'president']"
1802443490229395620,EB9017A81CD1967979D48EB0D4B73C344963E7907F4B9CD46BB4F7C401FDFF5F,1718570990509,1802441342783795275,MISINFORMED_OR_POTENTIALLY_MISLEADING,⚠️ SCAM WARNING ⚠️    This is a scammer who tries to steal your assets with fake promotions. These promotions are NOT related to @RaoulGMI official account!    X stated policy:  https://help.twitter.com/en/rules-and-policies/financial-scam    Learn more about crypto scams:  https://consumer.ftc.gov/articles/what-know-about-cryptocurrency-and-scams#scams    https://www.bitdefender.com/blog/hotforsecurity/twitter-and-youtube-crypto-scams-are-rampant-what-do-they-have-in-common/    https://medium.com/giveaway-com/3-ways-to-spot-a-fake-social-media-giveaway-and-protect-yourself-from-scams-de687949b18a,,,['policy']
1535095498553454594,9D52E41A760078474ACA9991033CFBF2EDF6F7A654C37D9125B97A19A24AE383,1654830262207,1534916668782260229,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This is blatant misinformation on a number of levels. Current estimates indicate more eligible voters participated in this election versus the 2019 election that put Boudin into office. Approximately 45% of eligible voters voted, far more than the 15% referenced in this tweet. https://twitter.com/ericmkingsbury/status/1534625015790206976?s=21&amp;t=A_ip0o4vRQ_NJ0-mGnXrkA",,,['election']
1742249060109820074,65F687F3F0BE41BB456A883BA989742AB6F9566B731F7526D2F0E850C1B7F1DC,1704219520011,1741864466676097416,NOT_MISLEADING,"Note above should be downvoted  + He literally describes sexual assault  https://www.vox.com/2016/10/7/13205842/trump-secret-recording-women    + Judge: Yes, Trump was found to have raped E. Jean Carroll --&gt; https://wapo.st/41JXMcD    + Woman who accused Donald Trump of raping her at 13 drops lawsuit &lt;-- withdrew after death threats  https://www.theguardian.com/us-news/2016/nov/04/donald-trump-teenage-rape-accusations-lawsuit-dropped    Other credible accusations  https://www.newyorker.com/magazine/2016/10/24/documenting-trumps-abuse-of-women    https://www.businessinsider.com/women-accused-trump-sexual-misconduct-list-2017-12",,,['Trump']
1762188190805594543,DE5A306CEA2CEE9C0C8E6A35057F4347D58B61AE8719C1F0B053E5437574A6D8,1708973379218,1762157842612515149,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The tweet omits the important detail that this is not a news report, but a quote from a speech by the pro-Russian Slovakian Prime Minister Robert Fico. He provided no evidence for this claim, and famously hates Ukraine due in large part to a dispute in 2009.    https://www.politico.eu/article/slovakia-new-prime-minister-robert-fico-ukraine-war/",,,['Ukraine']
1643761020303814656,E27D9FDB53914B46B9A0149A6837BB31BE0C77E4B72B2E5CE9BC9E1AC82ECA41,1680738141501,1643663213597450242,MISINFORMED_OR_POTENTIALLY_MISLEADING,"While WI statute 12.11 does state that it is illegal to offer anything of value to a voter to encourage them to vote, the payment in this case is, instead, being made to an organizer to encourage others to vote, in a legal process known as canvassing, or get-out-the-vote.    https://docs.legis.wisconsin.gov/statutes/statutes/12/11  https://en.wikipedia.org/wiki/Canvassing  https://en.wikipedia.org/wiki/Get_out_the_vote",,,"['state', 'vote']"
1716606392784798079,960B9E4B203D51C7AC13F3EE410E1563B4AF8C002885D1A573D58A78C1D4D89E,1698105831703,1716556800592379969,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The money remains in Qatar, and is once again frozen.    https://thehill.com/homenews/administration/4251092-iran-deal-6-billion-hostages-five-things-know/",,,['Iran']
1714995492789117274,175DF6228B18EB9752976D980540641B508A8BDB83136BDEE03B27879AE619D3,1697721763216,1714940685084750276,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The law applies to all not some. https://www.legislation.gov.uk/ukpga/1986/64/section/14/2008-05-08#:~:text=he%20may%20give%20directions%20imposing,to%20prevent%20such%20disorder%2C%20damage%2C",,,"['law', 'legislation']"
1849250699202474385,A73444A1B6D8A4FB2663C0F0F1E34330CAC1D0CCAE8FA7FF181661A82FBF118A,1729730698763,1848874729202950342,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Maia has achieved notoriety as a transphobic detransitioner, in addition to whimsically siding with both Israel and Gaza seemingly dependant on which day of the week it is. Their opinions are not verifiably trustworthy and any claims they post should be considered unreliable.     https://x.com/thepeacepoet99?s=21",,,['Israel']
1676830152167415810,049E9E249CF132BD220934A2301413303C9F83D5CC0D861A6488BB5A903CCA42,1688622436929,1671425341045493761,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The objective reality is that non-aboriginal people are more likely to die than Aboriginal people in custody.    In 1991, researchers were able to prove unequivocally that Aboriginal people were less likely to die in prison or police custody than non-Aboriginal people.    https://www.canberratimes.com.au/story/6050158/plenty-of-myths-and-half-truths-about-black-deaths-in-custody/    https://www.news.com.au/national/courts-law/its-time-australia-told-the-truth-about-aboriginal-deaths-in-custody/news-story/3855fb1b084bfd485c90d78baeed695f    https://www.spectator.com.au/2018/09/all-deaths-in-custody-matter/    https://www.cis.org.au/commentary/opinion/indigenous-australians-and-the-prison-of-selective-outrage/  ",,,['law']
1386701141149327364,ADDCD5CAC65EBC9BB6067B426CD274D03B32E3E7849E5931078EC8C237D595FA,1619450290370,1386352039224041476,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Numerous schools have had on-campus covid outbreaks. Examples from two states:    As of December 2020, more than 100 outbreaks in New Jersey schools. According to contact tracers, 83 people got infected in one school. https://www.nj.com/education/2020/12/83-kids-or-teachers-caught-covid-19-in-njs-largest-reported-school-outbreak-state-says.html    Dozens of new and ongoing in-school outbreaks in Michigan. https://www.michigan.gov/coronavirus/0,9753,7-406-98163_98173_102480---,00.html",,,"['Covid', 'state']"
1817609842816876619,3028AED48B7D80C8FEDBDAF474EBD5E20C2CF95AA2EA3DDE92A7BF3D88FF62D7,1722186930743,1817415353611571280,MISINFORMED_OR_POTENTIALLY_MISLEADING,現在のBeRealの規約に運営が30年間如何なる形においても再利用できる旨の文言はありません。  https://bereal.com/en/terms/  https://bereal.com/ja/%E5%88%A9%E7%94%A8%E8%A6%8F%E7%B4%84/    過去の規約には「7.2 Intellectual Property and License」節に該当の文言がありましたが、2023年4月25日付の規約改定で削除されました。  https://web.archive.org/web/20230326025010/https://bereal.com/en/terms/  https://blog.avast.com/jp/bereal-safety  https://petapixel.com/2023/04/27/bereal-owns-your-photos-for-30-years/  https://www.dailymail.co.uk/sciencetech/article-12015111/BeReal-owns-rights-photos-30-years-use-wants.html,1722204768572.0,CURRENTLY_RATED_HELPFUL,['rights']
1835674658764431677,D4FC0E5FFFEBE66D0D712731E640FE71A5B26BB53BCC2F3A75D3AFC34F04AFFF,1726493918491,1835613854589489625,MISINFORMED_OR_POTENTIALLY_MISLEADING,È solo una speculazione senza fondamento del creatore del post che ci sia la sinistra americana contro i tentati attacchi alla vita di Trump    https://nocreditneeded.com,,,['Trump']
1355317422979428354,AE4E98DB825454AC4E5C29EE7F7E038F8D85CEBB20BAFC289F8C9F318FA86FC1,1611967828876,1343002800654053376,MISINFORMED_OR_POTENTIALLY_MISLEADING,Encouraging voters to not vote on an Election Day is voter manipulation. ,,,"['election', 'vote']"
1760750257023922380,D9F1956D03E03FC286BF955F34975D47A649DE405276958020584F4CCFCD75B3,1708630549093,1760418798278983783,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Diferente do que vem sido apontado recentemente, a charge não foi publicada no New York Times. Ela é criação do israelense Johnathan Majburd e foi compartilhada em suas redes sociais. A referência ao NYT fica apenas por referência à manchete que ele referência na imagem.  https://www.instagram.com/j.majburd?igsh=eTlxeTlxaGZxeDZi  https://www.nytimes.com/2024/02/18/world/middleeast/brazil-lula-israel-gaza-holocaust.html",,,['Israel']
1732203845533552857,CE1E49F9E06EA39C33494AEFAFD26FCA39B95A403C1018D2045A280DED9DE0F8,1701824554218,1732138663608271149,MISINFORMED_OR_POTENTIALLY_MISLEADING,Depositions in the video make clear &quot;calling for the genocide of jews&quot; WILL BE considered harassment and against the code of conduct every time it affects other individuals eg “When speech crosses into conduct” and “investigated as harassment if pervasive and severe.”    https://www.jta.org/2023/12/05/united-states/facing-congress-harvard-mit-penn-presidents-defend-efforts-to-fight-antisemitism-on-their-campuses,1701847625180.0,CURRENTLY_RATED_NOT_HELPFUL,['Congress']
1842564353209352505,3F04FFEAC4F8927E86A555E2D2A5F0617563C1C2B7F6F2F374802E3A73314EFB,1728136549652,1842340410519105855,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Biden-Harris administration has been consistently wrong (or lying) about the job creation numbers in the past period. They had to revise every previous jobs figure in the past.  https://x.com/bubblebathgirl/status/1842342614269313396?s=46&amp;t=IHnbrtb6kCsITuR9DY493Q,,,"['biden', 'Harris']"
1713992114378358822,4655369DA48623F2F5E53E9C3A830C08E6DAB2B219D2D16D5DF9A2756652A6B7,1697482539157,1713807392004346110,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Above is a clear conflation of the Jewish State of Israel with Jews in media, and American politics. This is a very common antisemitic trope that supposes that a there’s a secret cabal of Jews that are secretly in control of (or attempting to be in control of) the world.     https://antisemitism.adl.org/power/     ",,,"['Israel', 'power', 'state']"
1753071256940032096,A4A74EA01E890DD199975DF20CEE1FACDFC5A19F716191CB243CF5C09F799162,1706799732800,1752224305411138005,NOT_MISLEADING,How can Hamas not be Palestinians when Palestinians elected Hamas to be their government in a Democratic process in 2006?,,,['Hamas']
1763376811092697431,E558474F8B9B9BA727EC981AA4A2BC43D9F81346CAC53577F3527F5F30A04ED7,1709256768380,1763335138556215540,MISINFORMED_OR_POTENTIALLY_MISLEADING,None of those statements are actually in the transcript.  The opposite is actually true.  Hunter states repeatedly that he has no idea who they could be talking about and doesn't think he even read that email.     https://oversight.house.gov/wp-content/uploads/2024/02/Hunter-Biden-Transcript_Redacted.pdf,,,['biden']
1666630410757980160,EB1CA851C307466812A4BABF64C27D7DB7583B38AD7391F74508D42787338656,1686190629078,1666610958792380417,MISINFORMED_OR_POTENTIALLY_MISLEADING,This is not a real or verified post by Trump. It does not appear on his TS account or anywhere else. This is a complete fabrication by the DeSantis team and a smear post.,,,['Trump']
1776215014786957820,3B681C7F3A0048B932787E372FB2001ECD45CAF3ABCE86AF2073448F2FC93EBB,1712317634660,1775943880292147441,MISINFORMED_OR_POTENTIALLY_MISLEADING,What the UAE has actually announced is a suspension of coordination of humanitarian aid with Israel  This is not the same as suspending all diplomatic ties but also is very bad news for getting aid into Gaza.  https://www.i24news.tv/en/news/israel/diplomacy/artc-uae-halts-diplomatic-coordination-with-israel,,,"['diplomacy', 'Israel']"
1767628592261775663,B81CC5509F6D1F6B0282ED6CC10A860A3E3D5D28C5C6BCA37FB388FF65D3373D,1710270472003,1759644206635557259,MISINFORMED_OR_POTENTIALLY_MISLEADING,Joe Biden won the 2020 presidential election with 306 electoral votes (270 needed to win).    https://www.archives.gov/electoral-college/2020,,,"['biden', 'election']"
1801261983603265764,28FB5AC75B9512494996208C2770C9114C5A60F475CAEF4790104816D01EF10A,1718289297379,1801241398902964592,MISINFORMED_OR_POTENTIALLY_MISLEADING,Rachel Reeves post said “economic growth.” This is part of an ongoing campaign to discredit Labour by using false claims.  https://x.com/RachelReevesMP/status/1801223081253335090,,,['campaign']
1653171849042247680,B2A195AA8CEADF2B4A4444A7EAB9E635F9F1CD3AF5737143AC4022C02B942145,1682981857916,1653123495222452225,MISINFORMED_OR_POTENTIALLY_MISLEADING,This photo is from 2016.    https://janeygodley.com/2016/06/28/welcomed-trump-scotland/,1682993576977.0,CURRENTLY_RATED_HELPFUL,['Trump']
1838850508569637125,4AB48A77CE5BFE605974F00F6D82C90A5193CF4371D3189A75AE7A16EFEAF1D6,1727251100091,1838613058421207185,MISINFORMED_OR_POTENTIALLY_MISLEADING,The Delhi Metro is a centre-state driven project and was initiated at 1995 and was started at 2002    https://en.m.wikipedia.org/wiki/Delhi_Metro_Rail_Corporation,,,['state']
1756292725220266327,79DA928AE669035E5DFD24E8BB2CD66FC92155EB378E7B3DA107D41949D14B1E,1707567790688,1756201000757518797,MISINFORMED_OR_POTENTIALLY_MISLEADING,"COAS is involved in massive pre &amp; post poll rigging through human rights voilations, mobile network shutdown, abductions and manipulation of elections by delaying &amp; changing the results. This statement is political interference &amp; a violation of Constitution A244  https://na.gov.pk/uploads/documents/1333523681_951.pdf   https://www.aljazeera.com/news/liveblog/2024/2/10/pakistan-election-results-2024-deal-making-ahead-khan-sharif-claim-win  https://www.economist.com/asia/2024/02/09/confusion-reigns-in-pakistans-rigged-election  https://www.nytimes.com/2024/02/09/world/asia/pakistan-election-results.html",,,"['constitution', 'election', 'rights']"
1788618208624148813,904DD97896BFDDABA66F86F306403A75665558BED6FB3719C300679ECFFECCB0,1715274786511,1788588170805735588,NOT_MISLEADING,"NNN. The Leader's office says he would not vote for a bill to ban abortion, but, if in government, he cannot control his caucus. Harper faced several backbench revolts/free votes on this issue. Poilievre still has a number in his caucus, which could grow post-election. https://www.cbc.ca/news/politics/private-members-bill-violence-against-women-abortion-rights-1.6837875  https://www.campaignlifecoalition.com/fedvotes/   https://www.campaignlifecoalition.com/voting-records/view/level/mp/id/12343/name/cathay-wagantall   https://www.ctvnews.ca/canada/backbencher-s-abortion-motion-defeated-203-to-91-1.971640",,,"['caucus', 'election', 'MP', 'rights', 'vote']"
1755133198634459618,38B031010B8EDF014E9022747EB4686759EAD5B0B3223341017180AC27F631B3,1707291338009,1754939039902240874,MISINFORMED_OR_POTENTIALLY_MISLEADING,Illegal immigration began skyrocketing in 2019 while Donald Trump was President but was slowed due to travel restrictions imposed by COVID in 2020.     https://www.migrationpolicy.org/news/turning-point-us-unauthorized-immigrant-population,,,"['Covid', 'immigration', 'president', 'Trump']"
1711034860545188295,3220AFAA676C7A12C4389B0D3F45CAC0205248083A6D7ADCCF8568D10D3A5B25,1696777474903,1710286841570578444,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The Liberal government is using unreliable data to spin a narrative that the government somehow &quot;created jobs&quot;.  But it's widely known and accepted that the jobs data in Canada is highly  flawed and unreliable, and one could argue the government likes it that way.    https://www.theglobeandmail.com/report-on-business/economy/statscan-survey-offers-inaccurate-perception-of-labour-force/article22712986/  ",,,['liberal']
1809721642911924339,C0A2C606D6E8BED95889BF68B5353E29C32A4A50DCC92368E23442234478BD7A,1720306237330,1809676330008531329,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Biden and Harris have the same official positions on race and DEI. Biden is already President. Therefore, if Harris would be a “DEI President”, Biden is one as well. So, Harris would not be the first “DEI President”    https://www.whitehouse.gov/priorities/",1720418516025.0,CURRENTLY_RATED_NOT_HELPFUL,"['biden', 'Harris', 'president']"
1728499186998411678,D60820EF6F3CE81CBF4CC14D91425F9B00BF7D00AF289FB4C7FF625D839B85D4,1700941294799,1728493232047460671,MISINFORMED_OR_POTENTIALLY_MISLEADING,"The current protests in Spain are against a law passed by the Socialist acting Prime Minister giving amnesty to Basque and Catalan separatists, particularly relating to the 2017 referendum, in return for their support to form a government.    It is not a coup.    https://www.reuters.com/world/europe/biggest-protest-spain-against-catalan-amnesty-law-draws-170000-2023-11-18/  https://www.bloomberg.com/news/articles/2023-11-12/spanish-protests-against-deal-with-catalans-escalate-in-madrid  https://www.ft.com/content/520695fb-2440-4a67-add7-7bc2ed6c93e4  https://www.nytimes.com/2023/11/12/world/europe/spain-protests-sanchez.html",,,"['law', 'socialist']"
1743663315371413517,81796F8029E0FABA606697CBACDF182C5F74010B69E89C3B405E0270DF3BCD37,1704556704738,1743638083076084019,MISINFORMED_OR_POTENTIALLY_MISLEADING,"This post is misleading    When you take into account the freeze in tax thresholds and other changes the tax burden is at a post war high and the expected fall in living standards the highest since data began in the 50s    UK facing permanent higher taxes, IFS think tank says https://www.bbc.co.uk/news/uk-politics-66945729",1704567676257.0,CURRENTLY_RATED_HELPFUL,['taxes']
1714358219576160271,6CECDC844D3E810783CEE40D22EDA1CBFC57A8A930B14625F059760970F3160D,1697569825442,1714342217870164373,NOT_MISLEADING,"NNN. If you can produce proof that the video is of an older/different incident or has been manipulated, then post that context with the source. Notes are not for speculation or debate.    https://communitynotes.twitter.com/guide/en/contributing/values",,,['debate']
1817663162822590622,1FA589A2B1385DDB1EB7F64C54A75C31F1BD6EB46F401C4FA3ABBBA6351F2971,1722199643222,1817423719641252024,MISINFORMED_OR_POTENTIALLY_MISLEADING,"Trump has stated he's against mandated vaccines for our schools, as the original post indicated  https://www.pbs.org/newshour/show/trump-vows-to-defund-schools-requiring-vaccines-for-students-if-hes-reelected",,,['Trump']
1793872348405236135,9884301ADD3ACBAB53C45B03D72103B54C66DF19239067A3F146C22C6A989F53,1716527471054,1793705570849132775,MISINFORMED_OR_POTENTIALLY_MISLEADING,Yolanda Díaz is not  a &quot;Vice President&quot; as Spain is a monarchy! Yolanda Díaz is a minister of Labour and second Deputy Prime minister.     https://en.wikipedia.org/wiki/Yolanda_D%C3%ADaz,,,['president']
